class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_pages,part_of_section,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P5ipTFsK5dJG,Roma,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/iUnzyAtvGSK8,river,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/hmGaXqatDNBT,dawn,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Dw8U7c9dKgjv,singing,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/iNzQpg7zFBaG,flower,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dts27GrDPL26,rose,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TLHq8TzF3NgR,garland,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ddw2PSbVUZ6t,shepherd,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8dGvFkhP3mrA,Silenus,,,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,language,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian,
PoeticWork,"Tu, che secondo l'alta Roma honora",,,"Tu, che secondo l'alta Roma honora","Tu, che secondo l'alta Roma honora.md",88NYz2zUZw4G,126118080969053939156,text,,,,,,,,,,,,,,,,,,,,,,,,"Tu, che secondo l'alta Roma honora:
Sol coglier puoi per queste rime ombrose
Le più fresche viole, & dilettose
Nate ad un parto con la bell'Aurora.

A te il bel Tebro le sue sponde infiora;
Et per la fronte tua purpuree rose
S'apron, d'ornarla quasi vergognose;
Che ghirlande maggior t'aspetta ancora.

A te i candidi pomi, a te pendenti
Metton dolce rossore: e'l ciel sereno
Più assai si mostra, e i prati assai più molli.

Così cantò da un sasso in dolci accenti
Di furor pieno il gran pastor Sileno:
Et GIBERTO sonar, GIBERTO i colli."
